"","cancer_type","agg_level","feature_group_name_proper","value","metric","r"
"461","ovary","99.","all",0.715420453929835,"ROC AUC",5
"462","ovary","99.","all",0.690574818350108,"ROC AUC",5
"463","ovary","99.","all",0.679870060371584,"ROC AUC",5
"464","ovary","99.","all",0.649684268108502,"ROC AUC",5
"465","ovary","99.","all",0.697732464955015,"ROC AUC",5
"466","ovary","99.","all",0.691606116702541,"ROC AUC",5
"467","ovary","99.","all",0.671831086411042,"ROC AUC",5
"468","ovary","99.","all",0.692163057452766,"ROC AUC",5
"469","ovary","99.","all",0.746397723083509,"ROC AUC",5
"470","ovary","99.","all",0.740674380593357,"ROC AUC",5
"471","ovary","99.","all",0.694373643158878,"ROC AUC",5
"472","ovary","99.","all",0.698337634263682,"ROC AUC",5
"473","ovary","99.","all",0.671981718073025,"ROC AUC",5
"474","ovary","99.","all",0.704752693201623,"ROC AUC",5
"475","ovary","99.","all",0.721427221783981,"ROC AUC",5
"476","ovary","99.","all",0.69569563419233,"ROC AUC",5
"477","ovary","99.","all",0.660181577219207,"ROC AUC",5
"478","ovary","99.","all",0.685550459624769,"ROC AUC",5
"479","ovary","99.","all",0.683030682612482,"ROC AUC",5
"480","ovary","99.","all",0.653818710830813,"ROC AUC",5
"481","ovary","99.5.","all",0.59499628401555,"ROC AUC",5
"482","ovary","99.5.","all",0.60756202835582,"ROC AUC",5
"483","ovary","99.5.","all",0.647588897781843,"ROC AUC",5
"484","ovary","99.5.","all",0.623289217928196,"ROC AUC",5
"485","ovary","99.5.","all",0.69502486851132,"ROC AUC",5
"486","ovary","99.5.","all",0.639809627258175,"ROC AUC",5
"487","ovary","99.5.","all",0.597674651269152,"ROC AUC",5
"488","ovary","99.5.","all",0.604306254287674,"ROC AUC",5
"489","ovary","99.5.","all",0.662076949462611,"ROC AUC",5
"490","ovary","99.5.","all",0.616591870569403,"ROC AUC",5
"491","ovary","99.5.","all",0.648329236222273,"ROC AUC",5
"492","ovary","99.5.","all",0.732663503315802,"ROC AUC",5
"493","ovary","99.5.","all",0.634438600503087,"ROC AUC",5
"494","ovary","99.5.","all",0.646286873999543,"ROC AUC",5
"495","ovary","99.5.","all",0.712638634804482,"ROC AUC",5
"496","ovary","99.5.","all",0.633669677566888,"ROC AUC",5
"497","ovary","99.5.","all",0.667998227761262,"ROC AUC",5
"498","ovary","99.5.","all",0.670856677338212,"ROC AUC",5
"499","ovary","99.5.","all",0.59664560942145,"ROC AUC",5
"500","ovary","99.5.","all",0.69529642122113,"ROC AUC",5
"501","ovary","99.5.","all",0.674229647839012,"ROC AUC",5
"502","ovary","99.5.","all",0.62686513834896,"ROC AUC",5
"503","ovary","99.5.","all",0.686135090327007,"ROC AUC",5
"504","ovary","99.5.","all",0.613827749828493,"ROC AUC",5
"505","ovary","99.5.","all",0.674122455979877,"ROC AUC",5
"506","ovary","99.5.","all",0.616834838783444,"ROC AUC",5
"507","ovary","99.5.","all",0.674499771324034,"ROC AUC",5
"508","ovary","99.5.","all",0.642692373656529,"ROC AUC",5
"509","ovary","99.5.","all",0.695790932997942,"ROC AUC",5
"510","ovary","99.5.","all",0.694787617196433,"ROC AUC",5
"511","ovary","99.9.","all",0.738757404875826,"ROC AUC",4
"512","ovary","99.9.","all",0.66991341991342,"ROC AUC",4
"513","ovary","99.9.","all",0.667912679425837,"ROC AUC",4
"514","ovary","99.9.","all",0.580535144679882,"ROC AUC",4
"515","ovary","99.9.","all",0.838174982911825,"ROC AUC",4
"516","ovary","99.9.","all",0.688140806561859,"ROC AUC",4
"517","ovary","99.9.","all",0.576960868079289,"ROC AUC",4
"518","ovary","99.9.","all",0.616156869446343,"ROC AUC",4
"519","ovary","99.9.","all",0.713687628161312,"ROC AUC",4
"520","ovary","99.9.","all",0.7531328320802,"ROC AUC",4
"521","ovary","99.9.","all",0.789053599908863,"ROC AUC",4
"522","ovary","99.9.","all",0.678557188425609,"ROC AUC",4
"523","ovary","99.9.","all",0.720245215311005,"ROC AUC",4
"524","ovary","99.9.","all",0.696620813397129,"ROC AUC",4
"525","ovary","99.9.","all",0.873234221918432,"ROC AUC",4
"526","ovary","99.9.","all",0.763877022100706,"ROC AUC",4
"527","ovary","99.9.","all",0.688354408749146,"ROC AUC",4
"528","ovary","99.9.","all",0.850998234221918,"ROC AUC",4
"529","ovary","99.9.","all",0.645149806334017,"ROC AUC",4
"530","ovary","99.9.","all",0.689678742310321,"ROC AUC",4
"531","ovary","99.9.","all",0.6353668261563,"ROC AUC",4
"532","ovary","99.9.","all",0.712135452267031,"ROC AUC",4
"533","ovary","99.9.","all",0.634747379813169,"ROC AUC",4
"534","ovary","99.9.","all",0.80197653223969,"ROC AUC",4
"535","ovary","99.9.","all",0.641340567327409,"ROC AUC",4
"536","ovary","99.9.","all",0.701498063340169,"ROC AUC",4
"537","ovary","99.9.","all",0.628695317840055,"ROC AUC",4
"538","ovary","99.9.","all",0.605861244019139,"ROC AUC",4
"539","ovary","99.9.","all",0.606359649122807,"ROC AUC",4
"540","ovary","99.9.","all",0.485539131920711,"ROC AUC",4
"541","pancreatic","99.","all",0.616605614185319,"ROC AUC",5
"542","pancreatic","99.","all",0.612018749190592,"ROC AUC",5
"543","pancreatic","99.","all",0.635704997581687,"ROC AUC",5
"544","pancreatic","99.","all",0.611168375343255,"ROC AUC",5
"545","pancreatic","99.","all",0.584945541715231,"ROC AUC",5
"546","pancreatic","99.","all",0.606743391927858,"ROC AUC",5
"547","pancreatic","99.","all",0.637146074008294,"ROC AUC",5
"548","pancreatic","99.","all",0.59939528970856,"ROC AUC",5
"549","pancreatic","99.","all",0.625997388751014,"ROC AUC",5
"550","pancreatic","99.","all",0.600973800292312,"ROC AUC",5
"551","pancreatic","99.","all",0.567664517936479,"ROC AUC",5
"552","pancreatic","99.","all",0.607669751006309,"ROC AUC",5
"553","pancreatic","99.","all",0.564427547091021,"ROC AUC",5
"554","pancreatic","99.","all",0.626121608085357,"ROC AUC",5
"555","pancreatic","99.","all",0.642245013386616,"ROC AUC",5
"556","pancreatic","99.","all",0.593788901134625,"ROC AUC",5
"557","pancreatic","99.","all",0.615013228037625,"ROC AUC",5
"558","pancreatic","99.","all",0.589472279266207,"ROC AUC",5
"559","pancreatic","99.","all",0.574154317414758,"ROC AUC",5
"560","pancreatic","99.","all",0.589289914711534,"ROC AUC",5
"561","pancreatic","99.","all",0.614236196456842,"ROC AUC",5
"562","pancreatic","99.","all",0.619892140616286,"ROC AUC",5
"563","pancreatic","99.","all",0.612622666592664,"ROC AUC",5
"564","pancreatic","99.","all",0.573279496145236,"ROC AUC",5
"565","pancreatic","99.","all",0.611496763689896,"ROC AUC",5
"566","pancreatic","99.","all",0.625713930801902,"ROC AUC",5
"567","pancreatic","99.","all",0.625557995892833,"ROC AUC",5
"568","pancreatic","99.","all",0.583197881399608,"ROC AUC",5
"569","pancreatic","99.","all",0.594871855863285,"ROC AUC",5
"570","pancreatic","99.","all",0.649149097559751,"ROC AUC",5
"571","pancreatic","99.5.","all",0.705612573356105,"ROC AUC",4
"572","pancreatic","99.5.","all",0.684758955696371,"ROC AUC",4
"573","pancreatic","99.5.","all",0.62258250732896,"ROC AUC",4
"574","pancreatic","99.5.","all",0.693943432666677,"ROC AUC",4
"575","pancreatic","99.5.","all",0.700065973940294,"ROC AUC",4
"576","pancreatic","99.5.","all",0.661495161024299,"ROC AUC",4
"577","pancreatic","99.5.","all",0.662246678690949,"ROC AUC",4
"578","pancreatic","99.5.","all",0.636838730959336,"ROC AUC",4
"579","pancreatic","99.5.","all",0.685805759950626,"ROC AUC",4
"580","pancreatic","99.5.","all",0.660601320542902,"ROC AUC",4
"581","pancreatic","99.5.","all",0.690396003256133,"ROC AUC",4
"582","pancreatic","99.5.","all",0.571914255159535,"ROC AUC",4
"583","pancreatic","99.5.","all",0.782175597090762,"ROC AUC",4
"584","pancreatic","99.5.","all",0.6600732629966,"ROC AUC",4
"585","pancreatic","99.5.","all",0.677794448612153,"ROC AUC",4
"586","pancreatic","99.5.","all",0.657918468978947,"ROC AUC",4
"587","pancreatic","99.5.","all",0.704005788681213,"ROC AUC",4
"588","pancreatic","99.5.","all",0.59894228876368,"ROC AUC",4
"589","pancreatic","99.5.","all",0.685259080727629,"ROC AUC",4
"590","pancreatic","99.5.","all",0.659515942815491,"ROC AUC",4
"591","pancreatic","99.5.","all",0.664513202768777,"ROC AUC",4
"592","pancreatic","99.5.","all",0.713170313855059,"ROC AUC",4
"593","pancreatic","99.5.","all",0.654772735737126,"ROC AUC",4
"594","pancreatic","99.5.","all",0.607790245433699,"ROC AUC",4
"595","pancreatic","99.5.","all",0.689519454331668,"ROC AUC",4
"596","pancreatic","99.5.","all",0.624706708592042,"ROC AUC",4
"597","pancreatic","99.5.","all",0.669616872303182,"ROC AUC",4
"598","pancreatic","99.5.","all",0.657592589636771,"ROC AUC",4
"599","pancreatic","99.5.","all",0.62515362883274,"ROC AUC",4
"600","pancreatic","99.5.","all",0.661453927311615,"ROC AUC",4
"601","pancreatic","99.9.","all",0.604154798526452,"ROC AUC",4
"602","pancreatic","99.9.","all",0.970047978934842,"ROC AUC",4
"603","pancreatic","99.9.","all",0.83466889471219,"ROC AUC",4
"604","pancreatic","99.9.","all",0.623916043193701,"ROC AUC",4
"605","pancreatic","99.9.","all",0.870912612509969,"ROC AUC",4
"606","pancreatic","99.9.","all",0.66997075690251,"ROC AUC",4
"607","pancreatic","99.9.","all",0.712809995822415,"ROC AUC",4
"608","pancreatic","99.9.","all",0.816357145569861,"ROC AUC",4
"609","pancreatic","99.9.","all",0.627903738305926,"ROC AUC",4
"610","pancreatic","99.9.","all",0.763409416024205,"ROC AUC",4
"611","pancreatic","99.9.","all",0.705727089742129,"ROC AUC",4
"612","pancreatic","99.9.","all",0.873590064942463,"ROC AUC",4
"613","pancreatic","99.9.","all",0.92537946400314,"ROC AUC",4
"614","pancreatic","99.9.","all",0.734989176256124,"ROC AUC",4
"615","pancreatic","99.9.","all",0.772119048523287,"ROC AUC",4
"616","pancreatic","99.9.","all",0.809723646399048,"ROC AUC",4
"617","pancreatic","99.9.","all",0.677787905257428,"ROC AUC",4
"618","pancreatic","99.9.","all",0.740059245755953,"ROC AUC",4
"619","pancreatic","99.9.","all",0.638619877710683,"ROC AUC",4
"620","pancreatic","99.9.","all",0.763719570088489,"ROC AUC",4
"621","pancreatic","99.9.","all",0.716981251503298,"ROC AUC",4
"622","pancreatic","99.9.","all",0.733330801463421,"ROC AUC",4
"623","pancreatic","99.9.","all",0.853923765396934,"ROC AUC",4
"624","pancreatic","99.9.","all",0.752256529059537,"ROC AUC",4
"625","pancreatic","99.9.","all",0.798874583823883,"ROC AUC",4
"626","pancreatic","99.9.","all",0.679946324357855,"ROC AUC",4
"627","pancreatic","99.9.","all",0.698884711303533,"ROC AUC",4
"628","pancreatic","99.9.","all",0.808647601686225,"ROC AUC",4
"629","pancreatic","99.9.","all",0.754035167673085,"ROC AUC",4
"630","pancreatic","99.9.","all",0.742717709164103,"ROC AUC",4
"631","prostate","99.","all",0.659843192912626,"ROC AUC",6
"632","prostate","99.","all",0.649731871245338,"ROC AUC",6
"633","prostate","99.","all",0.663717778958302,"ROC AUC",6
"634","prostate","99.","all",0.650377415339238,"ROC AUC",6
"635","prostate","99.","all",0.659551806069832,"ROC AUC",6
"636","prostate","99.","all",0.674746870069219,"ROC AUC",6
"637","prostate","99.","all",0.672670160665816,"ROC AUC",6
"638","prostate","99.","all",0.666284758287676,"ROC AUC",6
"639","prostate","99.","all",0.669200608939035,"ROC AUC",6
"640","prostate","99.","all",0.733914256943729,"ROC AUC",6
"641","prostate","99.","all",0.692446803730809,"ROC AUC",6
"642","prostate","99.","all",0.679932366536897,"ROC AUC",6
"643","prostate","99.","all",0.644456513982604,"ROC AUC",6
"644","prostate","99.","all",0.657719570888274,"ROC AUC",6
"645","prostate","99.","all",0.664204745178572,"ROC AUC",6
"646","prostate","99.","all",0.658145748923653,"ROC AUC",6
"647","prostate","99.","all",0.695621664909095,"ROC AUC",6
"648","prostate","99.","all",0.608202969106387,"ROC AUC",6
"649","prostate","99.","all",0.664320374878093,"ROC AUC",6
"650","prostate","99.","all",0.667809088097938,"ROC AUC",6
"651","prostate","99.","all",0.661908669716648,"ROC AUC",6
"652","prostate","99.","all",0.634283082648145,"ROC AUC",6
"653","prostate","99.","all",0.700728533181099,"ROC AUC",6
"654","prostate","99.","all",0.629855456268187,"ROC AUC",6
"655","prostate","99.","all",0.675168422916617,"ROC AUC",6
"656","prostate","99.","all",0.66560287343107,"ROC AUC",6
"657","prostate","99.","all",0.670254491057529,"ROC AUC",6
"658","prostate","99.","all",0.65434120143883,"ROC AUC",6
"659","prostate","99.","all",0.656368355256724,"ROC AUC",6
"660","prostate","99.","all",0.665327344375639,"ROC AUC",6
"661","prostate","99.5.","all",0.68839562405108,"ROC AUC",6
"662","prostate","99.5.","all",0.680640481687153,"ROC AUC",6
"663","prostate","99.5.","all",0.690788721116449,"ROC AUC",6
"664","prostate","99.5.","all",0.708988477777084,"ROC AUC",6
"665","prostate","99.5.","all",0.760482311100019,"ROC AUC",6
"666","prostate","99.5.","all",0.735649216946403,"ROC AUC",6
"667","prostate","99.5.","all",0.642804590170754,"ROC AUC",6
"668","prostate","99.5.","all",0.726183419646014,"ROC AUC",6
"669","prostate","99.5.","all",0.713323610157859,"ROC AUC",6
"670","prostate","99.5.","all",0.71425693101225,"ROC AUC",6
"671","prostate","99.5.","all",0.719323901333167,"ROC AUC",6
"672","prostate","99.5.","all",0.740981364780267,"ROC AUC",6
"673","prostate","99.5.","all",0.682962084815208,"ROC AUC",6
"674","prostate","99.5.","all",0.710701732493085,"ROC AUC",6
"675","prostate","99.5.","all",0.748182754102452,"ROC AUC",6
"676","prostate","99.5.","all",0.695703604334353,"ROC AUC",6
"677","prostate","99.5.","all",0.737025800212142,"ROC AUC",6
"678","prostate","99.5.","all",0.723365258626068,"ROC AUC",6
"679","prostate","99.5.","all",0.715565920009983,"ROC AUC",6
"680","prostate","99.5.","all",0.723272966452445,"ROC AUC",6
"681","prostate","99.5.","all",0.683700422204197,"ROC AUC",6
"682","prostate","99.5.","all",0.71433622428818,"ROC AUC",6
"683","prostate","99.5.","all",0.703716124872611,"ROC AUC",6
"684","prostate","99.5.","all",0.733217123187954,"ROC AUC",6
"685","prostate","99.5.","all",0.726756671034296,"ROC AUC",6
"686","prostate","99.5.","all",0.702956989247312,"ROC AUC",6
"687","prostate","99.5.","all",0.73029497098646,"ROC AUC",6
"688","prostate","99.5.","all",0.649749901208378,"ROC AUC",6
"689","prostate","99.5.","all",0.692297893138662,"ROC AUC",6
"690","prostate","99.5.","all",0.747337825752376,"ROC AUC",6
"691","prostate","99.9.","all",0.748867779423493,"ROC AUC",6
"692","prostate","99.9.","all",0.692890509285633,"ROC AUC",6
"693","prostate","99.9.","all",0.821643215221602,"ROC AUC",6
"694","prostate","99.9.","all",0.792219722000684,"ROC AUC",6
"695","prostate","99.9.","all",0.602448159963541,"ROC AUC",6
"696","prostate","99.9.","all",0.7125441494816,"ROC AUC",6
"697","prostate","99.9.","all",0.764142075880141,"ROC AUC",6
"698","prostate","99.9.","all",0.680720918309217,"ROC AUC",6
"699","prostate","99.9.","all",0.738193574114162,"ROC AUC",6
"700","prostate","99.9.","all",0.7039421214538,"ROC AUC",6
"701","prostate","99.9.","all",0.759000797539022,"ROC AUC",6
"702","prostate","99.9.","all",0.766969066879344,"ROC AUC",6
"703","prostate","99.9.","all",0.751694770422696,"ROC AUC",6
"704","prostate","99.9.","all",0.733842713911359,"ROC AUC",6
"705","prostate","99.9.","all",0.656744901446964,"ROC AUC",6
"706","prostate","99.9.","all",0.667426227640424,"ROC AUC",6
"707","prostate","99.9.","all",0.667112908738749,"ROC AUC",6
"708","prostate","99.9.","all",0.750754813717671,"ROC AUC",6
"709","prostate","99.9.","all",0.76401389996582,"ROC AUC",6
"710","prostate","99.9.","all",0.820119346018002,"ROC AUC",6
"711","prostate","99.9.","all",0.767716759712886,"ROC AUC",6
"712","prostate","99.9.","all",0.857475504158596,"ROC AUC",6
"713","prostate","99.9.","all",0.639320097983366,"ROC AUC",6
"714","prostate","99.9.","all",0.836525863051156,"ROC AUC",6
"715","prostate","99.9.","all",0.668095590748547,"ROC AUC",6
"716","prostate","99.9.","all",0.656203714253162,"ROC AUC",6
"717","prostate","99.9.","all",0.817406289164863,"ROC AUC",6
"718","prostate","99.9.","all",0.682956875925715,"ROC AUC",6
"719","prostate","99.9.","all",0.796499373362197,"ROC AUC",6
"720","prostate","99.9.","all",0.694813148000456,"ROC AUC",6
"721","skin","99.","all",0.552822824132249,"ROC AUC",6
"722","skin","99.","all",0.572601157749669,"ROC AUC",6
"723","skin","99.","all",0.567493555211129,"ROC AUC",6
"724","skin","99.","all",0.5391668747762,"ROC AUC",6
"725","skin","99.","all",0.594686534190084,"ROC AUC",6
"726","skin","99.","all",0.592851866973744,"ROC AUC",6
"727","skin","99.","all",0.554093283281339,"ROC AUC",6
"728","skin","99.","all",0.601558773435446,"ROC AUC",6
"729","skin","99.","all",0.559933563509084,"ROC AUC",6
"730","skin","99.","all",0.584639798734958,"ROC AUC",6
"731","skin","99.","all",0.553667814902757,"ROC AUC",6
"732","skin","99.","all",0.560534108161461,"ROC AUC",6
"733","skin","99.","all",0.5625187463746,"ROC AUC",6
"734","skin","99.","all",0.56728280301739,"ROC AUC",6
"735","skin","99.","all",0.612400289107085,"ROC AUC",6
"736","skin","99.","all",0.570758562551119,"ROC AUC",6
"737","skin","99.","all",0.559591999608886,"ROC AUC",6
"738","skin","99.","all",0.576861126856965,"ROC AUC",6
"739","skin","99.","all",0.540680458713051,"ROC AUC",6
"740","skin","99.","all",0.611032712175927,"ROC AUC",6
"741","skin","99.","all",0.571587697357207,"ROC AUC",6
"742","skin","99.","all",0.554857012234198,"ROC AUC",6
"743","skin","99.","all",0.557255226852604,"ROC AUC",6
"744","skin","99.","all",0.590100196481826,"ROC AUC",6
"745","skin","99.","all",0.590541520824827,"ROC AUC",6
"746","skin","99.","all",0.558244903298437,"ROC AUC",6
"747","skin","99.","all",0.583171140030628,"ROC AUC",6
"748","skin","99.","all",0.580540371267407,"ROC AUC",6
"749","skin","99.","all",0.555117974981931,"ROC AUC",6
"750","skin","99.","all",0.569750387480131,"ROC AUC",6
"751","skin","99.5.","all",0.553710236069656,"ROC AUC",7
"752","skin","99.5.","all",0.602634701228499,"ROC AUC",7
"753","skin","99.5.","all",0.594172479290035,"ROC AUC",7
"754","skin","99.5.","all",0.583770942735684,"ROC AUC",7
"755","skin","99.5.","all",0.574081020255064,"ROC AUC",7
"756","skin","99.5.","all",0.598258607204993,"ROC AUC",7
"757","skin","99.5.","all",0.595523880970243,"ROC AUC",7
"758","skin","99.5.","all",0.564851319212782,"ROC AUC",7
"759","skin","99.5.","all",0.579605007634887,"ROC AUC",7
"760","skin","99.5.","all",0.581026905662586,"ROC AUC",7
"761","skin","99.5.","all",0.562175118247647,"ROC AUC",7
"762","skin","99.5.","all",0.550960878517502,"ROC AUC",7
"763","skin","99.5.","all",0.602642681947082,"ROC AUC",7
"764","skin","99.5.","all",0.596748921272871,"ROC AUC",7
"765","skin","99.5.","all",0.604286709975366,"ROC AUC",7
"766","skin","99.5.","all",0.586786324240635,"ROC AUC",7
"767","skin","99.5.","all",0.590780673891877,"ROC AUC",7
"768","skin","99.5.","all",0.542132873643943,"ROC AUC",7
"769","skin","99.5.","all",0.659559836767703,"ROC AUC",7
"770","skin","99.5.","all",0.623522902002096,"ROC AUC",7
"771","skin","99.5.","all",0.605529041834927,"ROC AUC",7
"772","skin","99.5.","all",0.59976031241853,"ROC AUC",7
"773","skin","99.5.","all",0.541994541188489,"ROC AUC",7
"774","skin","99.5.","all",0.530814884572207,"ROC AUC",7
"775","skin","99.5.","all",0.606256617345826,"ROC AUC",7
"776","skin","99.5.","all",0.585422951482552,"ROC AUC",7
